,conv_id,utterance_idx,context,prompt,speaker_idx,utterance,selfeval,tags
12771,hit:2049_conv:4099,5,anticipating,I was once waiting on a package to arrive in the mail. I felt like an anticipator.,291,Me too_comma_ my last one was only 1.25,5|5|5_5|5|5,
12772,hit:2050_conv:4101,1,surprised,I got an invite to go camping this weekend,244,I got an invite to go camping this weekend,5|5|5_5|5|5,
12773,hit:2050_conv:4101,2,surprised,I got an invite to go camping this weekend,13,Oh that sounds like fun if you are an outdoor person. Are you excited?,5|5|5_5|5|5,
12774,hit:2050_conv:4101,3,surprised,I got an invite to go camping this weekend,244,Yes_comma_ I haven't been camping in years.  It's about time I get to use some of my gear.,5|5|5_5|5|5,
12775,hit:2050_conv:4101,4,surprised,I got an invite to go camping this weekend,13,Well that is good_comma_ how many people are you going with?,5|5|5_5|5|5,
12776,hit:2050_conv:4101,5,surprised,I got an invite to go camping this weekend,244,5,5|5|5_5|5|5,<UNIGRAM> <NUMERAL>
12777,hit:2051_conv:4102,1,joyful,I got a raise yesterday! It made me so happy and that my hard work was noticed.,234,Yesterday I got a raise! I'm glad my work was noticed,5|5|5_4|4|5,
12778,hit:2051_conv:4102,2,joyful,I got a raise yesterday! It made me so happy and that my hard work was noticed.,75,Congrats.I bet you worked hard for tha raised.,5|5|5_4|4|5,
12779,hit:2051_conv:4102,3,joyful,I got a raise yesterday! It made me so happy and that my hard work was noticed.,234,I did! I feel extra motivated too which is probably good for them too lol.,5|5|5_4|4|5,
12780,hit:2051_conv:4102,4,joyful,I got a raise yesterday! It made me so happy and that my hard work was noticed.,75,You deserve this raise and many more in the future.,5|5|5_4|4|5,
12781,hit:2051_conv:4103,1,caring,I love my wife so much.,75,I love my wife so much.She is the center of my life.,4|4|5_5|5|5,
12782,hit:2051_conv:4103,2,caring,I love my wife so much.,234,Aw_comma_ that's nice! I haven't considered that yet as I'm still quite young,4|4|5_5|5|5,
12783,hit:2051_conv:4103,3,caring,I love my wife so much.,75,If you ever find your soulmate like I did_comma_ you are gonna be very happy.,4|4|5_5|5|5,
12784,hit:2051_conv:4103,4,caring,I love my wife so much.,234,I hope so one day! It's a goal of mine :),4|4|5_5|5|5,
12785,hit:2052_conv:4104,1,afraid,My fiance found a snake in our yard the other day! It was terrifying!,227,My fiance found a snake in our yard the other day! It was terrifying!,5|5|5_5|5|5,
12786,hit:2052_conv:4104,2,afraid,My fiance found a snake in our yard the other day! It was terrifying!,254,Wow_comma_ that is scary. Did you guys do anything or just stay away from it?,5|5|5_5|5|5,
12787,hit:2052_conv:4104,3,afraid,My fiance found a snake in our yard the other day! It was terrifying!,227,No he killed it. Somehow_comma_ I totally went inside and did not watch. We had to because we have two dogs that play in the yard.,5|5|5_5|5|5,
12788,hit:2052_conv:4104,4,afraid,My fiance found a snake in our yard the other day! It was terrifying!,254,Yes_comma_ I'd be very concerned about pets_comma_ too.  I'm glad your fiance got it before it caused anyone anymore trouble.,5|5|5_5|5|5,
12789,hit:2053_conv:4107,1,apprehensive,My first pregnancy did not go to plan.  I developed Hellp syndrome and it was very touch and go there for awhile.  both of us came close to not surviving.,56,My first pregnancy did not go as planned at all - in fact_comma_ it will probably go down as the most scary time in my life.,5|5|5_5|5|5,
12790,hit:2053_conv:4107,2,apprehensive,My first pregnancy did not go to plan.  I developed Hellp syndrome and it was very touch and go there for awhile.  both of us came close to not surviving.,347,Oh no! What happened? I can't imagine having to go through something that scary. ,5|5|5_5|5|5,
12791,hit:2053_conv:4107,3,apprehensive,My first pregnancy did not go to plan.  I developed Hellp syndrome and it was very touch and go there for awhile.  both of us came close to not surviving.,56,Things were fine until 36 weeks.  Then all you know what happened.  I developed HELLP syndrome_comma_ my organs started shutting down_comma_ blood pressure was super high.  Had an emergency c-section and in the hospital for over a week after - came close to losing both of us.,5|5|5_5|5|5,
12792,hit:2053_conv:4107,4,apprehensive,My first pregnancy did not go to plan.  I developed Hellp syndrome and it was very touch and go there for awhile.  both of us came close to not surviving.,347,Holy moly! I am so glad you are okay. I'm sure that gave you quite a fright. ,5|5|5_5|5|5,
12793,hit:2054_conv:4108,1,excited,I am going out of town to the casino this weekend and can not wait for a little fun,282,So I am headed out of town this weekend.  Going to try my luck at the casino!  I cannot wait,5|5|5_5|5|5,
12794,hit:2054_conv:4108,2,excited,I am going out of town to the casino this weekend and can not wait for a little fun,209,I love going to the casino! My favorite game of all time is blackjack. What are you thinking about playing?,5|5|5_5|5|5,
12795,hit:2054_conv:4108,3,excited,I am going out of town to the casino this weekend and can not wait for a little fun,282,I play blackjack.  But my favorite all time is Texas Hold Em,5|5|5_5|5|5,
12796,hit:2054_conv:4108,4,excited,I am going out of town to the casino this weekend and can not wait for a little fun,209,It's swell to meet another player of the craft. Do you rake in the big bucks playing hold 'em?,5|5|5_5|5|5,
12797,hit:2054_conv:4108,5,excited,I am going out of town to the casino this weekend and can not wait for a little fun,282,I can sometimes.  But my biggest strength is my patience,5|5|5_5|5|5,
12798,hit:2054_conv:4109,1,devastated,My neighbors chopped down a tree in my front yard while I was away from my house. I felt so angry and upset.,209,I came home and I quickly realized that my neighbors chopped down a tree in my front yard while I was away on vacation.,5|5|5_5|5|5,
12799,hit:2054_conv:4109,2,devastated,My neighbors chopped down a tree in my front yard while I was away from my house. I felt so angry and upset.,282,Oh man... that would tick me off.  What did you do?,5|5|5_5|5|5,
12800,hit:2054_conv:4109,3,devastated,My neighbors chopped down a tree in my front yard while I was away from my house. I felt so angry and upset.,209,I haven't done anything yet because I don't exactly know how to confront him. Maybe chop one of his down? In any event_comma_ I am pretty darn upset about it.,5|5|5_5|5|5,
12801,hit:2054_conv:4109,4,devastated,My neighbors chopped down a tree in my front yard while I was away from my house. I felt so angry and upset.,282,I probably would not chop his tree down.  You want to have the moral high ground.  But yes I would confront him,5|5|5_5|5|5,
12802,hit:2055_conv:4110,1,anticipating,I have a 2 week vacation coming up that I am looking forward to. It's so hard to work when you can't wait!,234,I have a 2 week vacation coming up. I'm very excited for it!,5|5|5_5|5|5,
12803,hit:2055_conv:4110,2,anticipating,I have a 2 week vacation coming up that I am looking forward to. It's so hard to work when you can't wait!,209,Sounds exciting! Are you going anywhere exotic?,5|5|5_5|5|5,
12804,hit:2055_conv:4110,3,anticipating,I have a 2 week vacation coming up that I am looking forward to. It's so hard to work when you can't wait!,234,Italy! It's my first international trip so it should be very fun,5|5|5_5|5|5,
12805,hit:2055_conv:4110,4,anticipating,I have a 2 week vacation coming up that I am looking forward to. It's so hard to work when you can't wait!,209,Nice! I visited Spain not too long ago. I am positive you will have a blast.,5|5|5_5|5|5,
12806,hit:2055_conv:4111,1,content,I got to sit down and play my favorite video game with my girlfriend last night. It was so relaxing.,209,Finally got a day off of work today. I sat down and played my favorite video game with my girlfriend.,5|5|5_5|5|5,
12807,hit:2055_conv:4111,2,content,I got to sit down and play my favorite video game with my girlfriend last night. It was so relaxing.,234,Oh that's fun! I love to play video games_comma_ but it's usually with friends.,5|5|5_5|5|5,
12808,hit:2055_conv:4111,3,content,I got to sit down and play my favorite video game with my girlfriend last night. It was so relaxing.,209,Playing games with friends is the best - especially with a nice_comma_ cold six pack. What games do you typically play?,5|5|5_5|5|5,
12809,hit:2055_conv:4111,4,content,I got to sit down and play my favorite video game with my girlfriend last night. It was so relaxing.,234,Anything from Mario Party to God of War. It's always fun with friends around for commentary lol,5|5|5_5|5|5,
12810,hit:2056_conv:4112,1,annoyed,I am not happy at how I am treated because of my orientation to life,237,I am not happy at how I am treated because of my orientation to life,5|5|5_5|5|5,
12811,hit:2056_conv:4112,2,annoyed,I am not happy at how I am treated because of my orientation to life,220,What's your orientation?,5|5|5_5|5|5,
12812,hit:2056_conv:4112,3,annoyed,I am not happy at how I am treated because of my orientation to life,237,I am a rainbow person if you know what I mean,5|5|5_5|5|5,
12813,hit:2056_conv:4112,4,annoyed,I am not happy at how I am treated because of my orientation to life,220,I see_comma_ there are some jerks out there in this world.,5|5|5_5|5|5,
12814,hit:2056_conv:4113,1,embarrassed,I lost my bathing suit top in the ocean.,220,Do you know how mortified I am? I was knocked over by a huge wave in the ocean and my top was ripped off!,5|5|5_5|5|5,
12815,hit:2056_conv:4113,2,embarrassed,I lost my bathing suit top in the ocean.,237,Oh my_comma_ hope u are alright now. It must have been a terrible experience,5|5|5_5|5|5,
12816,hit:2056_conv:4113,3,embarrassed,I lost my bathing suit top in the ocean.,220,It was_comma_ I didn't even realize at first. My son had to point it out to me.,5|5|5_5|5|5,
12817,hit:2056_conv:4113,4,embarrassed,I lost my bathing suit top in the ocean.,237,Good that you finally took control of the situation,5|5|5_5|5|5,
12818,hit:2057_conv:4114,1,confident,I know for sure I will ace the test tomorrow.,20,I am so prepared for my test tomorrow.,5|5|5_4|5|5,
12819,hit:2057_conv:4114,2,confident,I know for sure I will ace the test tomorrow.,75,What is the subject?? The test will be oral or in writing.,5|5|5_4|5|5,
12820,hit:2057_conv:4114,3,confident,I know for sure I will ace the test tomorrow.,20,It's is an English writing test I studied super hard for.,5|5|5_4|5|5,
12821,hit:2057_conv:4114,4,confident,I know for sure I will ace the test tomorrow.,75,If you are prepared_comma_ then you will do fine.,5|5|5_4|5|5,
12822,hit:2057_conv:4115,1,angry,I am so mad at the republicans.,75,I am so mad at the republicans.,4|5|5_5|5|5,
12823,hit:2057_conv:4115,2,angry,I am so mad at the republicans.,20,Do you think they are messing up the country?,4|5|5_5|5|5,
12824,hit:2057_conv:4115,3,angry,I am so mad at the republicans.,75,It is mostly Trump.I am mad because they will not stand up to Trump.,4|5|5_5|5|5,<POLITICAL>
12825,hit:2057_conv:4115,4,angry,I am so mad at the republicans.,20,Yeah they feed off of his crazy I think.,4|5|5_5|5|5,
12826,hit:2058_conv:4116,1,proud,I am so much in love with my wife.,75,I am so much in love with my wife.,4|5|5_2|5|5,
12827,hit:2058_conv:4116,2,proud,I am so much in love with my wife.,254,That's awesome.  How long have you been together?,4|5|5_2|5|5,
12828,hit:2058_conv:4116,3,proud,I am so much in love with my wife.,75,10 years.She just got a very big promotion at work.She is so intelligent and dinamic,4|5|5_2|5|5,
12829,hit:2058_conv:4116,4,proud,I am so much in love with my wife.,254,Congratulations to both her and you!  I'm sure she'll keep doing well in her new role.,4|5|5_2|5|5,
12830,hit:2059_conv:4118,1,guilty,I accidentally threw out my co-worker's lunch today at work. I felt so bad.,209,So_comma_ I accidentally threw out my co-worker's lunch today at work.,5|5|5_5|5|5,
